t|uc_0|m|x_0|x_1|x_2|h_0|yc_0|yc_1|yc_2|yd|ud
2531.0|0.0|off|20.4643085349815|19.830282175840182|15.923153009195225|0|20.4643085349815|19.830282175840182|15.923153009195225|no|no
2531.5|0.0|off|20.445287744207263|19.81782867546991|15.931847401336425|0|20.445287744207263|19.81782867546991|15.931847401336425|no|no
2532.0|0.0|off|20.426463972145143|19.805443600177323|15.940470090127556|0|20.426463972145143|19.805443600177323|15.940470090127556|no|no
2532.5|0.0|off|20.407833360986107|19.7931265022071|15.949021564072085|0|20.407833360986107|19.7931265022071|15.949021564072085|no|no
2533.0|0.0|off|20.389392155222737|19.780876936791813|15.957502308400622|0|20.389392155222737|19.780876936791813|15.957502308400622|no|no
2533.5|0.0|off|20.371136698669808|19.768694462131922|15.965912805092815|0|20.371136698669808|19.768694462131922|15.965912805092815|no|no
2534.0|0.0|off|20.35306343157367|19.756578639375952|15.974253532899095|0|20.35306343157367|19.756578639375952|15.974253532899095|no|no
2534.5|0.0|off|20.33516888780774|19.74452903260077|15.982524967362272|0|20.33516888780774|19.74452903260077|15.982524967362272|no|no
2535.0|0.0|off|20.31744969215153|19.732545208792015|15.990727580838993|0|20.31744969215153|19.732545208792015|15.990727580838993|no|no
2535.5|0.0|off|20.299902557650746|19.720626737824638|15.998861842521055|0|20.299902557650746|19.720626737824638|15.998861842521055|no|no
2536.0|0.0|off|20.282524283055963|19.708773192443598|16.006928218456572|0|20.282524283055963|19.708773192443598|16.006928218456572|no|no
2536.5|0.0|off|20.26531175033759|19.69698414824466|16.014927171571|0|20.26531175033759|19.69698414824466|16.014927171571|no|no
2537.0|0.0|off|20.248261922274803|19.68525918365534|16.02285916168803|0|20.248261922274803|19.68525918365534|16.02285916168803|no|no
2537.5|0.0|off|20.23137184011622|19.673597879915977|16.030724645550325|0|20.23137184011622|19.673597879915977|16.030724645550325|no|no
2538.0|0.0|off|20.214638621310215|19.661999821060913|16.03852407684015|0|20.214638621310215|19.661999821060913|16.03852407684015|no|no
2538.5|0.0|off|20.198059457302737|19.650464593899827|16.046257906199816|0|20.198059457302737|19.650464593899827|16.046257906199816|no|no
2539.0|0.0|off|20.18163161140065|19.638991787999167|16.053926581252025|0|20.18163161140065|19.638991787999167|16.053926581252025|no|no
2539.5|0.0|off|20.165352416698607|19.627580995663727|16.061530546620077|0|20.165352416698607|19.627580995663727|16.061530546620077|no|no
2540.0|0.0|off|20.149219274067562|19.616231811918333|16.06907024394792|0|20.149219274067562|19.616231811918333|16.06907024394792|no|no
2540.5|0.0|off|20.133229650203084|19.604943834489653|16.07654611192008|0|20.133229650203084|19.604943834489653|16.07654611192008|no|no
2541.0|0.0|off|20.117381075731682|19.593716663788147|16.083958586281465|0|20.117381075731682|19.593716663788147|16.083958586281465|no|no
2541.5|0.0|off|20.101671143373377|19.58254990289011|16.091308099857017|0|20.101671143373377|19.58254990289011|16.091308099857017|no|no
2542.0|0.0|off|20.08609750615888|19.571443157519855|16.09859508257125|0|20.08609750615888|19.571443157519855|16.09859508257125|no|no
2542.5|0.0|off|20.07065787569971|19.560396036032003|16.105819961467652|0|20.07065787569971|19.560396036032003|16.105819961467652|no|no
2543.0|0.0|off|20.055350020509678|19.549408149393898|16.11298316072795|0|20.055350020509678|19.549408149393898|16.11298316072795|no|no
2543.5|0.0|off|20.040171764376204|19.538479111168144|16.120085101691256|0|20.040171764376204|19.538479111168144|16.120085101691256|no|no
2544.0|0.0|off|20.025120984779964|19.527608537495247|16.12712620287308|0|20.025120984779964|19.527608537495247|16.12712620287308|no|no
2544.5|0.0|off|20.01019561136142|19.516796047076383|16.134106879984216|0|20.01019561136142|19.516796047076383|16.134106879984216|no|no
2545.0|0.0|off|19.99539362443287|19.506041261156277|16.14102754594951|0|19.99539362443287|19.506041261156277|16.14102754594951|no|no
2545.5|0.0|off|19.980713053534572|19.495343803506195|16.147888610926476|0|19.980713053534572|19.495343803506195|16.147888610926476|no|no
2546.0|0.0|off|19.96615197603372|19.484703300407052|16.154690482323836|0|19.96615197603372|19.484703300407052|16.154690482323836|no|no
2546.5|0.0|off|19.95170851576492|19.47411938063264|16.161433564819877|0|19.95170851576492|19.47411938063264|16.161433564819877|no|no
2547.0|0.0|off|19.93738084171095|19.463591675432948|16.168118260380737|0|19.93738084171095|19.463591675432948|16.168118260380737|no|no
2547.5|0.0|off|19.92316716672261|19.453119818517617|16.17474496827853|0|19.92316716672261|19.453119818517617|16.17474496827853|no|no
2548.0|0.0|off|19.90906574627646|19.44270344603949|16.181314085109385|0|19.90906574627646|19.44270344603949|16.181314085109385|no|no
2548.5|0.0|off|19.89507487726935|19.432342196578286|16.18782600481132|0|19.89507487726935|19.432342196578286|16.18782600481132|no|no
2549.0|0.0|off|19.88119289684862|19.422035711124355|16.19428111868205|0|19.88119289684862|19.422035711124355|16.19428111868205|no|no
2549.5|0.0|off|19.867418181276893|19.41178363306258|16.20067981539663|0|19.867418181276893|19.41178363306258|16.20067981539663|no|no
2550.0|0.0|off|19.853749144830463|19.401585608156356|16.207022481025|0|19.853749144830463|19.401585608156356|16.207022481025|no|no
2550.5|0.0|off|19.840184238730238|19.391441284531698|16.21330949904942|0|19.840184238730238|19.391441284531698|16.21330949904942|no|no
2551.0|0.0|off|19.826721950104282|19.38135031266144|16.21954125038177|0|19.826721950104282|19.38135031266144|16.21954125038177|no|no
2551.5|0.0|off|19.813360800981|19.371312345349537|16.225718113380747|0|19.813360800981|19.371312345349537|16.225718113380747|no|no
2552.0|0.0|off|19.800099347312056|19.36132703771549|16.23184046386894|0|19.800099347312056|19.36132703771549|16.23184046386894|no|no
2552.5|0.0|off|19.78693617802416|19.351394047178864|16.237908675149807|0|19.78693617802416|19.351394047178864|16.237908675149807|no|no
2553.0|0.0|off|19.7738699140988|19.341513033443906|16.2439231180245|0|19.7738699140988|19.341513033443906|16.2439231180245|no|no
2553.5|0.0|off|19.760899207679152|19.33168365848427|16.249884160808637|0|19.760899207679152|19.33168365848427|16.249884160808637|no|no
2554.0|0.0|off|19.748022741203307|19.321905586527848|16.255792169348897|0|19.748022741203307|19.321905586527848|16.255792169348897|no|no
2554.5|0.0|off|19.735239226563042|19.3121784840417|16.26164750703955|0|19.735239226563042|19.3121784840417|16.26164750703955|no|no
2555.0|0.0|off|19.7225474042874|19.302502019717075|16.267450534838872|0|19.7225474042874|19.302502019717075|16.267450534838872|no|no
2555.5|0.0|off|19.70994604275029|19.292875864454555|16.27320161128541|0|19.70994604275029|19.292875864454555|16.27320161128541|no|no
2556.0|0.0|off|19.697433937401417|19.283299691349264|16.278901092514193|0|19.697433937401417|19.283299691349264|16.278901092514193|no|no
2556.5|0.0|off|19.685009910019854|19.27377317567622|16.28454933227281|0|19.685009910019854|19.27377317567622|16.28454933227281|no|no
2557.0|0.0|off|19.672672807989546|19.264295994875738|16.29014668193736|0|19.672672807989546|19.264295994875738|16.29014668193736|no|no
2557.5|0.0|off|19.660421503596133|19.254867828538973|16.295693490528336|0|19.660421503596133|19.254867828538973|16.295693490528336|no|no
2558.0|0.0|off|19.64825489334442|19.245488358393526|16.301190104726366|0|19.64825489334442|19.245488358393526|16.301190104726366|no|no
2558.5|0.0|off|19.636171897295892|19.23615726828917|16.306636868887878|0|19.636171897295892|19.23615726828917|16.306636868887878|no|no
2559.0|0.0|off|19.62417145842569|19.226874244183648|16.312034125060638|0|19.62417145842569|19.226874244183648|16.312034125060638|no|no
2559.5|0.0|off|19.612252541998426|19.217638974128604|16.3173822129992|0|19.612252541998426|19.217638974128604|16.3173822129992|no|no
2560.0|0.0|off|19.60041413496233|19.208451148255566|16.32268147018024|0|19.60041413496233|19.208451148255566|16.32268147018024|no|no
2560.5|0.0|off|19.588655245361128|19.19931045876204|16.327932231817794|0|19.588655245361128|19.19931045876204|16.327932231817794|no|no
2561.0|0.0|off|19.576974901763155|19.190216599897703|16.3331348308784|0|19.576974901763155|19.190216599897703|16.3331348308784|no|no
2561.5|0.0|off|19.56537215270719|19.181169267950686|16.338289598096125|0|19.56537215270719|19.181169267950686|16.338289598096125|no|no
2562.0|0.0|off|19.553846066164496|19.17216816123394|16.343396861987497|0|19.553846066164496|19.17216816123394|16.343396861987497|no|no
2562.5|0.0|off|19.54239572901658|19.16321298007171|16.34845694886635|0|19.54239572901658|19.16321298007171|16.34845694886635|no|no
2563.0|0.0|off|19.531020246548234|19.154303426786065|16.353470182858544|0|19.531020246548234|19.154303426786065|16.353470182858544|no|no
2563.5|0.0|off|19.51971874195537|19.14543920568357|16.35843688591661|0|19.51971874195537|19.14543920568357|16.35843688591661|no|no
2564.0|0.0|off|19.508490355867217|19.136620023041996|16.36335737783429|0|19.508490355867217|19.136620023041996|16.36335737783429|no|no
2564.5|0.0|off|19.49733424588246|19.127845587097156|16.368231976260972|0|19.49733424588246|19.127845587097156|16.368231976260972|no|no
2565.0|0.0|off|19.486249586118902|19.11911560802981|16.37306099671603|0|19.486249586118902|19.11911560802981|16.37306099671603|no|no
2565.5|0.0|off|19.475235566776227|19.110429797952655|16.377844752603092|0|19.475235566776227|19.110429797952655|16.377844752603092|no|no
2566.0|0.0|off|19.46429139371152|19.101787870897425|16.38258355522417|0|19.46429139371152|19.101787870897425|16.38258355522417|no|no
2566.5|0.0|off|19.453416288027096|19.093189542802047|16.387277713793726|0|19.453416288027096|19.093189542802047|16.387277713793726|no|no
2567.0|0.0|off|19.442609485670346|19.0846345314979|16.391927535452645|0|19.442609485670346|19.0846345314979|16.391927535452645|no|no
2567.5|0.0|off|19.43187023704517|19.076122556697165|16.3965333252821|0|19.43187023704517|19.076122556697165|16.3965333252821|no|no
2568.0|0.0|off|19.42119780663473|19.06765333998024|16.401095386317326|0|19.42119780663473|19.06765333998024|16.401095386317326|no|no
2568.5|0.0|off|19.410591472635094|19.05922660478326|16.405614019561312|0|19.410591472635094|19.05922660478326|16.405614019561312|no|no
2569.0|0.0|off|19.40005052659954|19.05084207638568|16.410089523998394|0|19.40005052659954|19.05084207638568|16.410089523998394|no|no
2569.5|0.0|off|19.389574273093125|19.042499481897966|16.41452219660776|0|19.389574273093125|19.042499481897966|16.41452219660776|no|no
2570.0|0.0|off|19.37916202935727|19.034198550249336|16.418912332376852|0|19.37916202935727|19.034198550249336|16.418912332376852|no|no
2570.5|0.0|off|19.368813124984033|19.02593901217562|16.42326022431471|0|19.368813124984033|19.02593901217562|16.42326022431471|no|no
2571.0|0.0|off|19.35852690159978|19.017720600207166|16.427566163465194|0|19.35852690159978|19.017720600207166|16.427566163465194|no|no
2571.5|0.0|off|19.348302712558002|19.00954304865686|16.431830438920127|0|19.348302712558002|19.00954304865686|16.431830438920127|no|no
2572.0|0.0|off|19.338139922640966|19.001406093608185|16.436053337832362|0|19.338139922640966|19.001406093608185|16.436053337832362|no|no
2572.5|0.0|off|19.328037907769982|18.993309472903416|16.440235145428748|0|19.328037907769982|18.993309472903416|16.440235145428748|no|no
2573.0|0.0|off|19.317996054723984|18.98525292613183|16.444376145023014|0|19.317996054723984|18.98525292613183|16.444376145023014|no|no
2573.5|0.0|off|19.30801376086622|18.97723619461805|16.448476618028568|0|19.30801376086622|18.97723619461805|16.448476618028568|no|no
2574.0|0.0|off|19.298090433878777|18.969259021410437|16.45253684397121|0|19.298090433878777|18.969259021410437|16.45253684397121|no|no
2574.5|0.0|off|19.288225491504726|18.961321151269555|16.456557100501755|0|19.288225491504726|18.961321151269555|16.456557100501755|no|no
2575.0|0.0|off|19.27841836129767|18.953422330656743|16.46053766340858|0|19.27841836129767|18.953422330656743|16.46053766340858|no|no
2575.5|0.0|off|19.268668480378444|18.945562307722735|16.464478806630087|0|19.268668480378444|18.945562307722735|16.464478806630087|no|no
2576.0|0.0|off|19.258975295198773|18.937740832296367|16.468380802267067|0|19.258975295198773|18.937740832296367|16.468380802267067|no|no
2576.5|0.0|off|19.249338261311703|18.92995765587336|16.472243920595|0|19.249338261311703|18.92995765587336|16.472243920595|no|no
2577.0|0.0|off|19.23975684314855|18.922212531605176|16.47606843007627|0|19.23975684314855|18.922212531605176|16.47606843007627|no|no
2577.5|0.0|off|19.23023051380225|18.914505214287946|16.479854597372285|0|19.23023051380225|18.914505214287946|16.479854597372285|no|no
2578.0|0.0|off|19.22075875481682|18.906835460351484|16.48360268735553|0|19.22075875481682|18.906835460351484|16.48360268735553|no|no
2578.5|0.0|off|19.21134105598286|18.899203027848355|16.48731296312153|0|19.21134105598286|18.899203027848355|16.48731296312153|no|no
2579.0|0.0|off|19.201976915138825|18.891607676443034|16.490985686000744|0|19.201976915138825|18.891607676443034|16.490985686000744|no|no
2579.5|0.0|off|19.192665837977952|18.88404916740113|16.49462111557037|0|19.192665837977952|18.88404916740113|16.49462111557037|no|no
2580.0|0.0|off|19.183407337860647|18.876527263578676|16.49821950966607|0|19.183407337860647|18.876527263578676|16.49821950966607|no|no
2580.5|0.0|off|19.17420093563219|18.869041729411506|16.501781124393627|0|19.17420093563219|18.869041729411506|16.501781124393627|no|no
2581.0|0.0|off|19.16504615944557|18.86159233090469|16.505306214140507|0|19.16504615944557|18.86159233090469|16.505306214140507|no|no
2581.5|0.0|off|19.155942544589344|18.854178835622033|16.508795031587365|0|19.155942544589344|18.854178835622033|16.508795031587365|no|no
2582.0|0.0|off|19.146889633320324|18.84680101267568|16.51224782771946|0|19.146889633320324|18.84680101267568|16.51224782771946|no|no
2582.5|0.0|off|19.137886974700983|18.83945863271574|16.515664851837993|0|19.137886974700983|18.83945863271574|16.515664851837993|no|no
2583.0|0.0|off|19.128934124441425|18.83215146792002|16.51904635157138|0|19.128934124441425|18.83215146792002|16.51904635157138|no|no
2583.5|0.0|off|19.120030644745782|18.824879291983805|16.52239257288643|0|19.120030644745782|18.824879291983805|16.52239257288643|no|no
2584.0|0.0|off|19.111176104162922|18.81764188010972|16.525703760099482|0|19.111176104162922|18.81764188010972|16.525703760099482|no|no
2584.5|0.0|off|19.102370077441325|18.810439008997644|16.528980155887417|0|19.102370077441325|18.810439008997644|16.528980155887417|no|no
2585.0|0.0|off|19.093612145388015|18.803270456834714|16.532222001298656|0|19.093612145388015|18.803270456834714|16.532222001298656|no|no
2585.5|0.0|off|19.084901894731416|18.796136003285373|16.53542953576403|0|19.084901894731416|18.796136003285373|16.53542953576403|no|no
2586.0|0.0|off|19.076238917988036|18.789035429481494|16.53860299710762|0|19.076238917988036|18.789035429481494|16.53860299710762|no|no
2586.5|0.0|off|19.06762281333284|18.78196851801258|16.54174262155749|0|19.06762281333284|18.78196851801258|16.54174262155749|no|no
2587.0|0.0|off|19.059053184473232|18.77493505291601|16.544848643756374|0|19.059053184473232|18.77493505291601|16.544848643756374|no|no
2587.5|0.0|off|19.050529640526516|18.767934819667364|16.547921296772284|0|19.050529640526516|18.767934819667364|16.547921296772284|no|no
2588.0|0.0|off|19.042051795900743|18.760967605170812|16.550960812109036|0|19.042051795900743|18.760967605170812|16.550960812109036|no|no
2588.5|0.0|off|19.033619270178846|18.754033197749557|16.553967419716717|0|19.033619270178846|18.754033197749557|16.553967419716717|no|no
2589.0|0.0|off|19.025231688005967|18.74713138713636|16.556941348002084|0|19.025231688005967|18.74713138713636|16.556941348002084|no|no
2589.5|0.0|off|19.01688867897988|18.740261964464104|16.559882823838883|0|19.01688867897988|18.740261964464104|16.559882823838883|no|no
2590.0|0.0|off|19.008589877544406|18.73342472225644|16.562792072578112|0|19.008589877544406|18.73342472225644|16.562792072578112|no|no
2590.5|0.0|off|19.000334922885767|18.726619454418504|16.565669318058198|0|19.000334922885767|18.726619454418504|16.565669318058198|no|no
2591.0|0.0|off|18.99212345883175|18.719845956227655|16.568514782615125|0|18.99212345883175|18.719845956227655|16.568514782615125|no|no
2591.5|0.0|off|18.983955133753625|18.713104024324327|16.57132868709248|0|18.983955133753625|18.713104024324327|16.57132868709248|no|no
2592.0|0.0|off|18.975829600470746|18.7063934567029|16.574111250851438|0|18.975829600470746|18.7063934567029|16.574111250851438|no|no
2592.5|0.0|off|18.96774651615771|18.699714052702667|16.576862691780683|0|18.96774651615771|18.699714052702667|16.576862691780683|no|no
2593.0|0.0|off|18.95970554225406|18.69306561299882|16.57958322630626|0|18.95970554225406|18.69306561299882|16.57958322630626|no|no
2593.5|0.0|off|18.951706344376404|18.686447939593542|16.582273069401346|0|18.951706344376404|18.686447939593542|16.582273069401346|no|no
2594.0|0.0|off|18.943748592232918|18.679860835807126|16.58493243459599|0|18.943748592232918|18.679860835807126|16.58493243459599|no|no
2594.5|0.0|off|18.935831959540145|18.67330410626917|16.587561533986758|0|18.935831959540145|18.67330410626917|16.587561533986758|no|no
2595.0|0.0|off|18.927956123942018|18.666777556909818|16.59016057824632|0|18.927956123942018|18.666777556909818|16.59016057824632|no|no
2595.5|0.0|off|18.920120766931053|18.660280994951062|16.592729776632975|0|18.920120766931053|18.660280994951062|16.592729776632975|no|no
2596.0|0.0|off|18.912325573771653|18.653814228898128|16.59526933700013|0|18.912325573771653|18.653814228898128|16.59526933700013|no|no
2596.5|0.0|off|18.90457023342545|18.647377068530876|16.597779465805672|0|18.90457023342545|18.647377068530876|16.597779465805672|no|no
2597.0|0.0|off|18.896854438478613|18.640969324895288|16.600260368121333|0|18.896854438478613|18.640969324895288|16.600260368121333|no|no
2597.5|0.0|off|18.889177885071113|18.63459081029501|16.60271224764194|0|18.889177885071113|18.63459081029501|16.60271224764194|no|no
2598.0|0.0|off|18.88154027282783|18.628241338282933|16.60513530669464|0|18.88154027282783|18.628241338282933|16.60513530669464|no|no
2598.5|0.0|off|18.873941304791483|18.621920723652856|16.607529746248044|0|18.873941304791483|18.621920723652856|16.607529746248044|no|no
2599.0|0.0|off|18.866380687357324|18.61562878243118|16.609895765921323|0|18.866380687357324|18.61562878243118|16.609895765921323|no|no
2599.5|0.0|off|18.85885813020954|18.609365331868677|16.612233563993225|0|18.85885813020954|18.609365331868677|16.612233563993225|no|no
2600.0|0.0|off|18.851373346259315|18.603130190432303|16.614543337411057|0|18.851373346259315|18.603130190432303|16.614543337411057|no|no
2600.5|0.0|off|18.843926051584504|18.596923177797066|16.61682528179958|0|18.843926051584504|18.596923177797066|16.61682528179958|no|no
2601.0|0.0|off|18.83651596537088|18.590744114837953|16.619079591469863|0|18.83651596537088|18.590744114837953|16.619079591469863|no|no
2601.5|0.0|off|18.82914280985489|18.584592823621914|16.62130645942807|0|18.82914280985489|18.584592823621914|16.62130645942807|no|no
2602.0|0.0|off|18.8218063102679|18.578469127399885|16.623506077384196|0|18.8218063102679|18.578469127399885|16.623506077384196|no|no
2602.5|0.0|off|18.81450619478186|18.572372850598878|16.62567863576073|0|18.81450619478186|18.572372850598878|16.62567863576073|no|no
2603.0|0.0|off|18.80724219445637|18.566303818814124|16.62782432370127|0|18.80724219445637|18.566303818814124|16.62782432370127|no|no
2603.5|0.0|off|18.800014043187105|18.56026185880126|16.62994332907909|0|18.800014043187105|18.56026185880126|16.62994332907909|no|no
2604.0|0.0|off|18.79282147765553|18.554246798468572|16.632035838505633|0|18.79282147765553|18.554246798468572|16.632035838505633|no|no
2604.5|0.0|off|18.78566423727992|18.548258466869296|16.63410203733894|0|18.78566423727992|18.548258466869296|16.63410203733894|no|no
2605.0|0.0|off|18.778542064167603|18.542296694193958|16.63614210969206|0|18.778542064167603|18.542296694193958|16.63614210969206|no|no
2605.5|0.0|off|18.771454703068393|18.536361311762775|16.638156238441358|0|18.771454703068393|18.536361311762775|16.638156238441358|no|no
2606.0|0.0|off|18.764401901329226|18.530452152018107|16.640144605234802|0|18.764401901329226|18.530452152018107|16.640144605234802|no|no
2606.5|0.0|off|18.757383408849893|18.52456904851695|16.64210739050018|0|18.757383408849893|18.52456904851695|16.64210739050018|no|no
2607.0|0.0|off|18.750398978039904|18.51871183592349|16.644044773453253|0|18.750398978039904|18.51871183592349|16.644044773453253|no|no
2607.5|0.0|off|18.743448363776412|18.51288035000171|16.645956932105882|0|18.743448363776412|18.51288035000171|16.645956932105882|no|no
2608.0|0.0|off|18.73653132336317|18.50707442760802|16.64784404327407|0|18.73653132336317|18.50707442760802|16.64784404327407|no|no
2608.5|0.0|off|18.729647616490517|18.501293906683976|16.64970628258596|0|18.729647616490517|18.501293906683976|16.64970628258596|no|no
2609.0|0.0|off|18.72279700519632|18.495538626249008|16.651543824489796|0|18.72279700519632|18.495538626249008|16.651543824489796|no|no
2609.5|0.0|off|18.7159792538279|18.489808426393232|16.653356842261807|0|18.7159792538279|18.489808426393232|16.653356842261807|no|no
2610.0|0.0|off|18.70919412900486|18.48410314827028|16.65514550801405|0|18.70919412900486|18.48410314827028|16.65514550801405|no|no
2610.5|0.0|off|18.702441399582824|18.4784226340902|16.656909992702207|0|18.702441399582824|18.4784226340902|16.656909992702207|no|no
2611.0|0.0|off|18.695720836618044|18.4727667271124|16.658650466133306|0|18.695720836618044|18.4727667271124|16.658650466133306|no|no
2611.5|0.0|off|18.689032213332876|18.467135271638618|16.660367096973417|0|18.689032213332876|18.467135271638618|16.660367096973417|no|no
2612.0|0.0|off|18.682375305082047|18.46152811300597|16.662060052755287|0|18.682375305082047|18.46152811300597|16.662060052755287|no|no
2612.5|0.0|off|18.675749889319764|18.455945097580013|16.66372949988592|0|18.675749889319764|18.455945097580013|16.66372949988592|no|no
2613.0|0.0|off|18.669155745567572|18.4503860727479|16.665375603654113|0|18.669155745567572|18.4503860727479|16.665375603654113|no|no
2613.5|0.0|off|18.662592655382984|18.44485088691152|16.666998528237922|0|18.662592655382984|18.44485088691152|16.666998528237922|no|no
2614.0|0.0|off|18.65606040232884|18.439339389480736|16.668598436712116|0|18.65606040232884|18.439339389480736|16.668598436712116|no|no
2614.5|0.0|off|18.649558771943397|18.43385143086664|16.670175491055545|0|18.649558771943397|18.43385143086664|16.670175491055545|no|no
2615.0|0.0|off|18.643087551711094|18.42838686247486|16.671729852158474|0|18.643087551711094|18.42838686247486|16.671729852158474|no|no
2615.5|0.0|off|18.636646531034007|18.42294553669892|16.673261679829874|0|18.636646531034007|18.42294553669892|16.673261679829874|no|no
2616.0|0.0|off|18.630235501203956|18.41752730691363|16.674771132804644|0|18.630235501203956|18.41752730691363|16.674771132804644|no|no
2616.5|0.0|off|18.623854255375246|18.412132027468537|16.676258368750805|0|18.623854255375246|18.412132027468537|16.676258368750805|no|no
2617.0|0.0|off|18.617502588538045|18.406759553681397|16.677723544276645|0|18.617502588538045|18.406759553681397|16.677723544276645|no|no
2617.5|0.0|off|18.611180297492346|18.40140974183171|16.679166814937798|0|18.611180297492346|18.40140974183171|16.679166814937798|no|no
2618.0|0.0|off|18.604887180822526|18.396082449154296|16.680588335244288|0|18.604887180822526|18.396082449154296|16.680588335244288|no|no
2618.5|0.0|off|18.59862303887248|18.390777533832903|16.681988258667534|0|18.59862303887248|18.390777533832903|16.681988258667534|no|no
2619.0|0.0|off|18.59238767372129|18.385494854993873|16.683366737647297|0|18.59238767372129|18.385494854993873|16.683366737647297|no|no
2619.5|0.0|off|18.58618088915947|18.380234272699834|16.684723923598572|0|18.58618088915947|18.380234272699834|16.684723923598572|no|no
2620.0|0.0|off|18.58000249066568|18.37499564794345|16.686059966918457|0|18.58000249066568|18.37499564794345|16.686059966918457|no|no
2620.5|0.0|off|18.573852285384014|18.369778842641196|16.68737501699296|0|18.573852285384014|18.369778842641196|16.68737501699296|no|no
2621.0|0.0|off|18.56773008210173|18.364583719627195|16.68866922220376|0|18.56773008210173|18.364583719627195|16.68866922220376|no|no
2621.5|0.0|off|18.561635691227494|18.359410142647075|16.689942729934938|0|18.561635691227494|18.359410142647075|16.689942729934938|no|no
2622.0|0.0|off|18.555568924770082|18.354257976351878|16.691195686579636|0|18.555568924770082|18.354257976351878|16.691195686579636|no|no
2622.5|0.0|off|18.549529596317537|18.34912708629202|16.692428237546704|0|18.549529596317537|18.34912708629202|16.692428237546704|no|no
2623.0|0.0|off|18.54351752101677|18.344017338911268|16.69364052726727|0|18.54351752101677|18.344017338911268|16.69364052726727|no|no
2623.5|0.0|off|18.537532515553604|18.338928601540772|16.6948326992013|0|18.537532515553604|18.338928601540772|16.6948326992013|no|no
2624.0|0.0|off|18.53157439813322|18.33386074239314|16.696004895844077|0|18.53157439813322|18.33386074239314|16.696004895844077|no|no
2624.5|0.0|off|18.525642988461016|18.328813630556535|16.697157258732673|0|18.525642988461016|18.328813630556535|16.697157258732673|no|no
2625.0|0.0|off|18.51973810772388|18.32378713598884|16.69828992845235|0|18.51973810772388|18.32378713598884|16.69828992845235|no|no
2625.5|0.0|off|18.51385957857183|18.318781129511837|16.69940304464293|0|18.51385957857183|18.318781129511837|16.69940304464293|no|no
2626.0|0.0|off|18.50800722510003|18.313795482805425|16.70049674600513|0|18.50800722510003|18.313795482805425|16.70049674600513|no|no
2626.5|0.0|off|18.502180872831193|18.308830068401903|16.701571170306824|0|18.502180872831193|18.308830068401903|16.701571170306824|no|no
2627.0|0.0|off|18.496380348698313|18.30388475968026|16.702626454389318|0|18.496380348698313|18.30388475968026|16.702626454389318|no|no
2627.5|0.0|off|18.49060548102777|18.298959430860513|16.70366273417352|0|18.49060548102777|18.298959430860513|16.70366273417352|no|no
2628.0|0.0|off|18.48485609952275|18.29405395699811|16.704680144666117|0|18.48485609952275|18.29405395699811|16.704680144666117|no|no
2628.5|0.0|off|18.479132035247012|18.289168213978314|16.70567881996568|0|18.479132035247012|18.289168213978314|16.70567881996568|no|no
2629.0|0.0|off|18.473433120608952|18.284302078510684|16.706658893268752|0|18.473433120608952|18.284302078510684|16.706658893268752|no|no
2629.5|0.0|off|18.467759189346005|18.279455428123555|16.707620496875872|0|18.467759189346005|18.279455428123555|16.707620496875872|no|no
2630.0|0.0|off|18.46211007650933|18.274628141158562|16.708563762197585|0|18.46211007650933|18.274628141158562|16.708563762197585|no|no
2630.5|0.0|off|18.456485618448806|18.269820096765216|16.70948881976038|0|18.456485618448806|18.269820096765216|16.70948881976038|no|no
2631.0|0.0|off|18.4508856527983|18.265031174895494|16.710395799212623|0|18.4508856527983|18.265031174895494|16.710395799212623|no|no
2631.5|0.0|off|18.445310018461214|18.260261256298488|16.71128482933042|0|18.445310018461214|18.260261256298488|16.71128482933042|no|no
2632.0|0.0|off|18.43975855559633|18.255510222515063|16.712156038023462|0|18.43975855559633|18.255510222515063|16.712156038023462|no|no
2632.5|0.0|off|18.434231105603892|18.250777955872582|16.713009552340814|0|18.434231105603892|18.250777955872582|16.713009552340814|no|no
2633.0|0.0|off|18.42872751111195|18.246064339479638|16.713845498476687|0|18.42872751111195|18.246064339479638|16.713845498476687|no|no
2633.5|0.0|off|18.423247615962982|18.241369257220835|16.714664001776143|0|18.423247615962982|18.241369257220835|16.714664001776143|no|no
2634.0|0.0|off|18.417791265200716|18.236692593751613|16.71546518674079|0|18.417791265200716|18.236692593751613|16.71546518674079|no|no
2634.5|0.0|off|18.412358305057243|18.23203423449308|16.71624917703442|0|18.412358305057243|18.23203423449308|16.71624917703442|no|no
2635.0|0.0|off|18.406948582940316|18.227394065626907|16.717016095488614|0|18.406948582940316|18.227394065626907|16.717016095488614|no|no
2635.5|0.0|off|18.401561947420912|18.222771974090243|16.717766064108314|0|18.401561947420912|18.222771974090243|16.717766064108314|no|no
2636.0|0.0|off|18.396198248220994|18.218167847570662|16.718499204077357|0|18.396198248220994|18.218167847570662|16.718499204077357|no|no
2636.5|0.0|off|18.390857336201485|18.213581574501152|16.719215635763963|0|18.390857336201485|18.213581574501152|16.719215635763963|no|no
2637.0|0.0|off|18.385539063350475|18.20901304405514|16.719915478726197|0|18.385539063350475|18.20901304405514|16.719915478726197|no|no
2637.5|0.0|off|18.380243282771616|18.20446214614153|16.720598851717394|0|18.380243282771616|18.20446214614153|16.720598851717394|no|no
